Time;Temperature;Humidity;;
2022-08-07 02:57;9.5;100;;
2022-08-07 03:07;9.44;100;;
2022-08-07 03:17;9.34;100;;
2022-08-07 03:27;9.29;100;;
2022-08-07 03:37;9.42;100;;
2022-08-07 03:47;9.56;100;;
2022-08-07 03:57;9.52;100;;
2022-08-07 04:07;9.58;100;;
2022-08-07 04:17;9.61;100;;
2022-08-07 04:27;9.58;100;;
2022-08-07 04:37;9.41;99.77;;
2022-08-07 04:47;9.24;99.77;;
2022-08-07 04:57;9.09;100;;
2022-08-07 05:07;8.93;99.77;;
2022-08-07 05:17;8.79;99.77;;
2022-08-07 05:27;8.64;100;;
2022-08-07 05:37;8.58;100;;
2022-08-07 05:47;8.54;100;;
2022-08-07 05:57;8.59;100;;
2022-08-07 06:07;8.8;100;;
2022-08-07 06:17;9.24;100;;
2022-08-07 06:27;9.72;100;;
2022-08-07 06:37;10.24;100;;
2022-08-07 06:47;10.7;100;;
2022-08-07 06:57;10.97;100;;
2022-08-07 07:07;11.19;100;;
2022-08-07 07:17;11.39;100;;
2022-08-07 07:27;11.77;100;;
2022-08-07 07:37;12.36;96.9;;
2022-08-07 07:47;12.93;96.04;;
2022-08-07 07:57;13.75;93.46;;
2022-08-07 08:07;14.11;92.31;;
2022-08-07 08:17;13.97;92.6;;
2022-08-07 08:27;14.23;90.59;;
2022-08-07 08:37;14.25;88.87;;
2022-08-07 08:47;14.4;86.01;;
2022-08-07 08:57;14.5;84.9;;
2022-08-07 09:07;14.39;85.73;;
2022-08-07 09:17;14.86;84.35;;
2022-08-07 09:27;15.51;81.04;;
2022-08-07 09:37;15.8;78.28;;
2022-08-07 09:47;15.63;79.38;;
2022-08-07 09:57;16.03;78.83;;
2022-08-07 10:07;16.38;76.35;;
2022-08-07 10:17;16.71;76.35;;
2022-08-07 10:27;16.98;76.9;;
2022-08-07 10:37;17.28;76.07;;
2022-08-07 10:47;17.91;74.41;;
2022-08-07 10:57;18.43;72.48;;
2022-08-07 11:07;18.75;71.4;;
2022-08-07 11:17;18.39;71.4;;
2022-08-07 11:27;18.4;74.69;;
2022-08-07 11:37;18.71;69.55;;
2022-08-07 11:47;18.94;69.55;;
2022-08-07 11:57;19.57;66.36;;
2022-08-07 12:07;19.63;70.87;;
2022-08-07 12:17;19.6;70.87;;
2022-08-07 12:27;19.45;70.08;;
2022-08-07 12:37;19.16;66.36;;
2022-08-07 12:47;19.51;65.83;;
2022-08-07 12:57;19.42;66.63;;
2022-08-07 13:07;20.02;63.71;;
2022-08-07 13:17;20.15;61.06;;
2022-08-07 13:27;19.66;63.98;;
2022-08-07 13:37;19.3;66.36;;
2022-08-07 13:47;19.46;65.3;;
2022-08-07 13:57;19.95;62.92;;
2022-08-07 14:07;19.76;63.98;;
2022-08-07 14:17;20.42;60.26;;
2022-08-07 14:27;20.89;57.65;;
2022-08-07 14:37;21.27;54.59;;
2022-08-07 14:47;21.45;53.32;;
2022-08-07 14:57;21.7;54.08;;
2022-08-07 15:07;22.01;50.01;;
2022-08-07 15:17;21.94;48.49;;
2022-08-07 15:27;21.44;52.05;;
2022-08-07 15:37;19.8;76.62;;
2022-08-07 15:47;18.03;81.59;;
2022-08-07 15:57;17.87;78.55;;
2022-08-07 16:07;18.18;73.86;;
2022-08-07 16:17;18.71;70.61;;
2022-08-07 16:27;19.22;72.48;;
2022-08-07 16:37;19.45;65.3;;
2022-08-07 16:47;19.17;69.81;;
2022-08-07 16:57;19;70.08;;
2022-08-07 17:07;19.01;69.02;;
2022-08-07 17:17;19.22;65.04;;
2022-08-07 17:27;19.69;54.34;;
2022-08-07 17:37;19.75;50.01;;
2022-08-07 17:47;19.84;51.8;;
2022-08-07 17:57;19.95;54.08;;
2022-08-07 18:07;19.99;48.49;;
2022-08-07 18:17;19.93;47.47;;
2022-08-07 18:27;19.85;49.51;;
2022-08-07 18:37;19.7;47.73;;
2022-08-07 18:47;19.5;47.73;;
2022-08-07 18:57;19.16;50.78;;
2022-08-07 19:07;18.75;52.56;;
2022-08-07 19:17;18.36;51.54;;
2022-08-07 19:27;18.19;59.73;;
2022-08-07 19:37;17.97;59.47;;
2022-08-07 19:47;17.65;61.86;;
2022-08-07 19:57;17.22;64.51;;
2022-08-07 20:07;16.65;67.69;;
2022-08-07 20:17;16.24;69.55;;
2022-08-07 20:27;15.97;67.16;;
2022-08-07 20:37;15.89;69.02;;
2022-08-07 20:47;15.82;67.16;;
2022-08-07 20:57;15.8;65.83;;
2022-08-07 21:07;15.75;67.69;;
2022-08-07 21:17;15.7;67.16;;
2022-08-07 21:27;15.71;67.16;;
2022-08-07 21:37;15.65;68.75;;
2022-08-07 21:47;15.51;69.02;;
2022-08-07 21:57;15.28;68.75;;
2022-08-07 22:07;14.98;73.86;;
2022-08-07 22:17;14.5;74.69;;
2022-08-07 22:27;14;79.66;;
2022-08-07 22:37;13.58;79.66;;
2022-08-07 22:47;13.19;82.14;;
2022-08-07 22:57;12.86;84.35;;
2022-08-07 23:07;12.55;84.35;;
2022-08-07 23:17;12.4;86.01;;
2022-08-07 23:27;12.42;84.08;;
2022-08-07 23:37;12.57;83.52;;
2022-08-07 23:47;12.84;81.59;;
2022-08-07 23:57;13.01;80.49;;
2022-08-08 00:07;13.24;80.21;;
2022-08-08 00:17;13.38;78.55;;
2022-08-08 00:27;13.44;80.21;;
2022-08-08 00:37;13.4;82.7;;
2022-08-08 00:47;13.27;82.14;;
2022-08-08 00:57;13.08;84.08;;
2022-08-08 01:07;12.86;83.8;;
2022-08-08 01:17;12.72;84.63;;
2022-08-08 01:27;12.62;84.63;;
2022-08-08 01:37;12.57;85.18;;
2022-08-08 01:47;12.51;86.01;;
2022-08-08 01:57;12.43;87.15;;
2022-08-08 02:07;12.33;87.72;;
2022-08-08 02:17;12.25;88.3;;
2022-08-08 02:27;12.17;89.16;;
2022-08-08 02:37;12.11;89.16;;
2022-08-08 02:47;12.05;90.02;;
2022-08-08 02:57;11.96;90.88;;
2022-08-08 03:07;11.85;91.45;;
2022-08-08 03:17;11.8;92.31;;
2022-08-08 03:27;11.79;92.6;;
2022-08-08 03:37;11.73;92.31;;
2022-08-08 03:47;11.6;93.46;;
2022-08-08 03:57;11.49;93.46;;
2022-08-08 04:07;11.38;94.61;;
2022-08-08 04:17;11.26;94.9;;
2022-08-08 04:27;11.14;94.9;;
2022-08-08 04:37;11.05;96.33;;
2022-08-08 04:47;10.92;96.33;;
2022-08-08 04:57;10.86;96.9;;
2022-08-08 05:07;10.79;96.62;;
2022-08-08 05:17;10.72;97.48;;
2022-08-08 05:27;10.68;97.76;;
2022-08-08 05:37;10.68;98.63;;
2022-08-08 05:47;10.68;98.34;;
2022-08-08 05:57;10.72;98.34;;
2022-08-08 06:07;10.78;99.2;;
2022-08-08 06:17;10.87;98.63;;
2022-08-08 06:27;11.02;98.91;;
2022-08-08 06:37;11.21;98.34;;
2022-08-08 06:47;11.41;96.62;;
2022-08-08 06:57;11.66;96.04;;
2022-08-08 07:07;11.9;95.18;;
2022-08-08 07:17;12.22;93.46;;
2022-08-08 07:27;12.59;93.17;;
2022-08-08 07:37;13.16;90.02;;
2022-08-08 07:47;13.67;87.15;;
2022-08-08 07:57;14.52;82.97;;
2022-08-08 08:07;15.07;80.49;;
2022-08-08 08:17;15.3;80.49;;
2022-08-08 08:27;15.75;79.38;;
2022-08-08 08:37;15.84;76.35;;
2022-08-08 08:47;16.03;79.38;;
2022-08-08 08:57;16.4;74.97;;
2022-08-08 09:07;16.87;71.4;;
2022-08-08 09:17;17.33;71.93;;
2022-08-08 09:27;17.73;70.87;;
2022-08-08 09:37;17.94;66.89;;
2022-08-08 09:47;18.33;65.04;;
2022-08-08 09:57;18.79;63.45;;
2022-08-08 10:07;19.08;65.3;;
2022-08-08 10:17;19.55;61.86;;
2022-08-08 10:27;19.8;62.65;;
2022-08-08 10:37;20.15;54.08;;
2022-08-08 10:47;20.5;55.1;;
2022-08-08 10:57;20.67;50.52;;
2022-08-08 11:07;21.17;50.78;;
2022-08-08 11:17;21.71;45.69;;
2022-08-08 11:27;21.47;47.47;;
2022-08-08 11:37;21.59;45.19;;
2022-08-08 11:47;21.52;46.96;;
2022-08-08 11:57;21.36;46.2;;
2022-08-08 12:07;21.61;49.76;;
2022-08-08 12:17;21.37;46.2;;
2022-08-08 12:27;20.66;54.85;;
2022-08-08 12:37;20.84;46.45;;
2022-08-08 12:47;20.87;46.71;;
2022-08-08 12:57;20.53;51.29;;
2022-08-08 13:07;21.2;51.54;;
2022-08-08 13:17;21.69;44.95;;
2022-08-08 13:27;21.88;43.49;;
2022-08-08 13:37;22.06;44.46;;
2022-08-08 13:47;22.67;44.95;;
2022-08-08 13:57;23.07;40.56;;
2022-08-08 14:07;23.54;38.13;;
2022-08-08 14:17;23.58;40.56;;
2022-08-08 14:27;23.79;39.1;;
2022-08-08 14:37;23.86;40.32;;
2022-08-08 14:47;23.99;37.89;;
2022-08-08 14:57;24.06;37.4;;
2022-08-08 15:07;23.39;45.69;;
2022-08-08 15:17;23.14;41.05;;
2022-08-08 15:27;23.01;43;;
2022-08-08 15:37;22.49;41.54;;
2022-08-08 15:47;22.03;42.27;;
2022-08-08 15:57;21.73;42.27;;
2022-08-08 16:07;21.43;53.32;;
2022-08-08 16:17;21.04;50.78;;
2022-08-08 16:27;20.73;55.36;;
2022-08-08 16:37;20.47;53.32;;
2022-08-08 16:47;20.17;55.36;;
2022-08-08 16:57;20.24;49.51;;
2022-08-08 17:07;20.72;47.98;;
2022-08-08 17:17;21.21;43.97;;
2022-08-08 17:27;21.62;44.7;;
2022-08-08 17:37;21.99;43.97;;
2022-08-08 17:47;21.87;44.7;;
2022-08-08 17:57;21.58;45.19;;
2022-08-08 18:07;21.15;49;;
2022-08-08 18:17;20.94;45.69;;
2022-08-08 18:27;20.96;43.97;;
2022-08-08 18:37;20.88;51.54;;
2022-08-08 18:47;20.14;56.88;;
2022-08-08 18:57;19.39;58.67;;
2022-08-08 19:07;18.95;65.83;;
2022-08-08 19:17;18.98;58.15;;
2022-08-08 19:27;19.18;54.34;;
2022-08-08 19:37;19.35;53.07;;
2022-08-08 19:47;19.31;60.26;;
2022-08-08 19:57;18.92;62.12;;
2022-08-08 20:07;18.44;64.24;;
2022-08-08 20:17;18;66.89;;
2022-08-08 20:27;17.46;69.28;;
2022-08-08 20:37;16.84;73.31;;
2022-08-08 20:47;16.3;76.07;;
2022-08-08 20:57;15.93;77.73;;
2022-08-08 21:07;15.54;80.49;;
2022-08-08 21:17;15.2;80.49;;
2022-08-08 21:27;14.88;82.42;;
2022-08-08 21:37;14.5;83.25;;
2022-08-08 21:47;14.15;83.8;;
2022-08-08 21:57;13.82;85.18;;
2022-08-08 22:07;13.49;86.58;;
2022-08-08 22:17;13.18;88.3;;
2022-08-08 22:27;12.88;89.73;;
2022-08-08 22:37;12.61;90.59;;
2022-08-08 22:47;12.36;91.74;;
2022-08-08 22:57;12.13;93.46;;
2022-08-08 23:07;11.93;93.17;;
2022-08-08 23:17;11.77;93.75;;
2022-08-08 23:27;11.61;94.32;;
2022-08-08 23:37;11.43;94.61;;
2022-08-08 23:47;11.25;95.18;;
2022-08-08 23:57;11.07;96.04;;
2022-08-09 00:07;10.91;96.33;;
2022-08-09 00:17;10.75;96.62;;
2022-08-09 00:27;10.62;96.9;;
2022-08-09 00:37;10.48;97.19;;
2022-08-09 00:47;10.37;97.48;;
2022-08-09 00:57;10.27;97.76;;
2022-08-09 01:07;10.16;97.76;;
2022-08-09 01:17;10.04;98.05;;
2022-08-09 01:27;9.95;98.05;;
2022-08-09 01:37;9.85;98.05;;
2022-08-09 01:47;9.76;98.34;;
2022-08-09 01:57;9.68;98.05;;
2022-08-09 02:07;9.57;98.63;;
2022-08-09 02:17;9.44;98.34;;
2022-08-09 02:27;9.32;98.34;;
2022-08-09 02:37;9.21;98.63;;
2022-08-09 02:47;9.12;98.91;;
2022-08-09 02:57;9.02;98.91;;
2022-08-09 03:07;8.93;99.2;;
2022-08-09 03:17;8.83;99.2;;
2022-08-09 03:27;8.75;99.49;;
2022-08-09 03:37;8.66;98.91;;
2022-08-09 03:47;8.58;99.2;;
2022-08-09 03:57;8.49;99.2;;
2022-08-09 04:07;8.4;99.77;;
2022-08-09 04:17;8.32;99.77;;
2022-08-09 04:27;8.23;99.49;;
2022-08-09 04:37;8.15;99.77;;
2022-08-09 04:47;8.08;99.77;;
2022-08-09 04:57;8.02;99.77;;
2022-08-09 05:07;7.98;100;;
2022-08-09 05:17;7.95;100;;
2022-08-09 05:27;7.93;100;;
2022-08-09 05:37;7.97;100;;
2022-08-09 05:47;7.99;100;;
2022-08-09 05:57;8.06;100;;
2022-08-09 06:07;8.19;100;;
2022-08-09 06:17;8.38;100;;
2022-08-09 06:27;8.66;100;;
2022-08-09 06:37;9.07;100;;
2022-08-09 06:47;9.71;100;;
2022-08-09 06:57;10.36;100;;
2022-08-09 07:07;11.14;100;;
2022-08-09 07:17;11.74;100;;
2022-08-09 07:27;12.24;100;;
2022-08-09 07:37;13.11;100;;
2022-08-09 07:47;13.83;100;;
2022-08-09 07:57;15.04;91.45;;
2022-08-09 08:07;16.16;85.18;;
2022-08-09 08:17;16.7;82.97;;
2022-08-09 08:27;17.29;81.87;;
2022-08-09 08:37;17.55;81.32;;
2022-08-09 08:47;17.86;80.49;;
2022-08-09 08:57;18.3;75.79;;
2022-08-09 09:07;18.76;73.03;;
2022-08-09 09:17;19.31;73.03;;
2022-08-09 09:27;19.76;70.87;;
2022-08-09 09:37;20.04;71.67;;
2022-08-09 09:47;20.37;65.83;;
2022-08-09 09:57;20.76;66.1;;
2022-08-09 10:07;21.03;67.16;;
2022-08-09 10:17;21.47;63.71;;
2022-08-09 10:27;21.88;59.47;;
2022-08-09 10:37;22.16;54.59;;
2022-08-09 10:47;22.63;57.14;;
2022-08-09 10:57;22.84;59.2;;
2022-08-09 11:07;23.33;51.03;;
2022-08-09 11:17;24.02;45.94;;
2022-08-09 11:27;23.95;46.45;;
2022-08-09 11:37;24.12;46.2;;
2022-08-09 11:47;24.24;51.8;;
2022-08-09 11:57;24.29;47.73;;
2022-08-09 12:07;24.45;48.74;;
2022-08-09 12:17;24.55;45.44;;
2022-08-09 12:27;24.56;39.35;;
2022-08-09 12:37;24.43;42.76;;
2022-08-09 12:47;24.53;42.76;;
2022-08-09 12:57;24.53;43.97;;
2022-08-09 13:07;24.77;43.97;;
2022-08-09 13:17;24.94;42.51;;
2022-08-09 13:27;25.01;38.62;;
2022-08-09 13:37;24.87;36.42;;
2022-08-09 13:47;24.77;40.32;;
2022-08-09 13:57;24.82;43.97;;
2022-08-09 14:07;24.89;40.56;;
2022-08-09 14:17;24.73;41.78;;
2022-08-09 14:27;24.49;43;;
2022-08-09 14:37;24.7;39.59;;
2022-08-09 14:47;25.03;42.76;;
2022-08-09 14:57;25.14;35.45;;
2022-08-09 15:07;25.43;37.4;;
2022-08-09 15:17;25.72;35.21;;
2022-08-09 15:27;25.87;37.89;;
2022-08-09 15:37;26;35.21;;
2022-08-09 15:47;25.77;39.35;;
2022-08-09 15:57;25.56;44.22;;
2022-08-09 16:07;24.79;40.56;;
2022-08-09 16:17;24.34;43.97;;
2022-08-09 16:27;24.52;41.78;;
2022-08-09 16:37;24.8;43.49;;
2022-08-09 16:47;24.77;44.22;;
2022-08-09 16:57;24.77;42.76;;
2022-08-09 17:07;24.57;44.7;;
2022-08-09 17:17;23.95;44.7;;
2022-08-09 17:27;23.53;45.94;;
2022-08-09 17:37;23.19;48.23;;
2022-08-09 17:47;22.98;51.03;;
2022-08-09 17:57;23.02;51.54;;
2022-08-09 18:07;23.21;48.23;;
2022-08-09 18:17;23.38;51.8;;
2022-08-09 18:27;23.47;49.76;;
2022-08-09 18:37;23.41;47.22;;
2022-08-09 18:47;23.26;49.76;;
2022-08-09 18:57;23.12;46.96;;
2022-08-09 19:07;22.97;47.98;;
2022-08-09 19:17;22.84;48.49;;
2022-08-09 19:27;22.69;48.49;;
2022-08-09 19:37;22.5;51.54;;
2022-08-09 19:47;22.27;51.29;;
2022-08-09 19:57;22.04;52.81;;
2022-08-09 20:07;21.67;58.15;;
2022-08-09 20:17;21.06;60;;
2022-08-09 20:27;20.37;63.45;;
2022-08-09 20:37;19.77;65.57;;
2022-08-09 20:47;19.22;66.63;;
2022-08-09 20:57;18.75;67.42;;
2022-08-09 21:07;18.42;69.28;;
2022-08-09 21:17;17.91;71.93;;
2022-08-09 21:27;17.41;73.31;;
2022-08-09 21:37;17.02;75.24;;
2022-08-09 21:47;16.62;77.73;;
2022-08-09 21:57;16.22;78.83;;
2022-08-09 22:07;15.87;80.76;;
2022-08-09 22:17;15.56;81.59;;
2022-08-09 22:27;15.31;82.42;;
2022-08-09 22:37;15.09;84.08;;
2022-08-09 22:47;14.84;84.35;;
2022-08-09 22:57;14.64;85.46;;
2022-08-09 23:07;14.49;87.15;;
2022-08-09 23:17;14.46;88.58;;
2022-08-09 23:27;14.44;90.31;;
2022-08-09 23:37;14.39;91.17;;
2022-08-09 23:47;14.44;92.6;;
2022-08-09 23:57;14.53;92.89;;
2022-08-10 00:07;14.53;92.89;;
2022-08-10 00:17;14.55;94.32;;
2022-08-10 00:27;14.69;93.75;;
2022-08-10 00:37;14.71;93.46;;
2022-08-10 00:47;14.67;93.46;;
2022-08-10 00:57;14.58;93.75;;
2022-08-10 01:07;14.5;93.75;;
2022-08-10 01:17;14.37;94.03;;
2022-08-10 01:27;14.19;94.03;;
2022-08-10 01:37;14.03;94.32;;
2022-08-10 01:47;13.89;94.9;;
2022-08-10 01:57;13.79;96.04;;
2022-08-10 02:07;13.72;96.33;;
2022-08-10 02:17;13.75;97.76;;
2022-08-10 02:27;13.77;96.62;;
2022-08-10 02:37;13.73;96.04;;
2022-08-10 02:47;13.68;96.04;;
2022-08-10 02:57;13.62;96.04;;
2022-08-10 03:07;13.54;95.76;;
2022-08-10 03:17;13.42;96.04;;
2022-08-10 03:27;13.39;96.33;;
2022-08-10 03:37;13.36;96.33;;
2022-08-10 03:47;13.29;96.04;;
2022-08-10 03:57;13.24;96.33;;
2022-08-10 04:07;13.3;95.76;;
2022-08-10 04:17;13.43;95.18;;
2022-08-10 04:27;13.47;95.47;;
2022-08-10 04:37;13.48;95.76;;
2022-08-10 04:47;13.58;95.76;;
2022-08-10 04:57;13.8;94.9;;
2022-08-10 05:07;14.03;93.46;;
2022-08-10 05:17;14.27;92.31;;
2022-08-10 05:27;14.46;92.03;;
2022-08-10 05:37;14.63;90.59;;
2022-08-10 05:47;14.79;90.31;;
2022-08-10 05:57;14.91;90.02;;
2022-08-10 06:07;14.98;90.02;;
2022-08-10 06:17;15.06;89.73;;
2022-08-10 06:27;15.16;88.87;;
2022-08-10 06:37;15.29;88.58;;
2022-08-10 06:47;15.45;88.01;;
2022-08-10 06:57;15.63;88.01;;
2022-08-10 07:07;15.82;88.01;;
2022-08-10 07:17;16.06;87.72;;
2022-08-10 07:27;16.31;86.86;;
2022-08-10 07:37;16.51;86.86;;
2022-08-10 07:47;16.64;86.86;;
2022-08-10 07:57;16.84;85.18;;
2022-08-10 08:07;17.06;84.63;;
2022-08-10 08:17;17.13;84.63;;
2022-08-10 08:27;17.39;84.63;;
2022-08-10 08:37;17.56;83.25;;
2022-08-10 08:47;17.7;82.7;;
2022-08-10 08:57;17.78;82.7;;
2022-08-10 09:07;17.83;82.42;;
2022-08-10 09:17;17.81;81.87;;
2022-08-10 09:27;17.97;82.14;;
2022-08-10 09:37;18.49;79.11;;
2022-08-10 09:47;18.88;78;;
2022-08-10 09:57;19.22;76.07;;
2022-08-10 10:07;19.17;75.24;;
2022-08-10 10:17;19.01;74.69;;
2022-08-10 10:27;18.88;76.07;;
2022-08-10 10:37;18.97;75.52;;
2022-08-10 10:47;19.21;76.9;;
2022-08-10 10:57;19.28;75.24;;
2022-08-10 11:07;19.28;76.35;;
2022-08-10 11:17;19.5;74.97;;
2022-08-10 11:27;19.89;73.31;;
2022-08-10 11:37;20.21;73.03;;
2022-08-10 11:47;20.54;71.93;;
2022-08-10 11:57;20.7;71.67;;
2022-08-10 12:07;21.08;70.08;;
2022-08-10 12:17;21.26;69.81;;
2022-08-10 12:27;21.88;68.22;;
2022-08-10 12:37;22.44;65.57;;
2022-08-10 12:47;22.7;65.3;;
2022-08-10 12:57;23.37;64.24;;
2022-08-10 13:07;23.58;62.65;;
2022-08-10 13:17;23.47;66.1;;
2022-08-10 13:27;23.68;60.79;;
2022-08-10 13:37;24.09;61.32;;
2022-08-10 13:47;23.89;61.59;;
2022-08-10 13:57;24.13;60;;
2022-08-10 14:07;24.35;57.65;;
2022-08-10 14:17;24.46;61.06;;
2022-08-10 14:27;24.46;58.15;;
2022-08-10 14:37;24.54;58.94;;
2022-08-10 14:47;24.44;58.41;;
2022-08-10 14:57;24.27;55.87;;
2022-08-10 15:07;24.67;54.59;;
2022-08-10 15:17;24.88;56.12;;
2022-08-10 15:27;25.15;52.81;;
2022-08-10 15:37;25.27;52.81;;
2022-08-10 15:47;25.53;54.85;;
2022-08-10 15:57;25.38;55.61;;
2022-08-10 16:07;25.44;52.05;;
2022-08-10 16:17;25.28;54.85;;
2022-08-10 16:27;25.38;53.83;;
2022-08-10 16:37;25.26;52.05;;
2022-08-10 16:47;25.2;52.81;;
2022-08-10 16:57;25.1;54.08;;
2022-08-10 17:07;25;52.81;;
2022-08-10 17:17;25.01;53.58;;
2022-08-10 17:27;24.8;53.32;;
2022-08-10 17:37;24.73;53.07;;
2022-08-10 17:47;24.76;51.54;;
2022-08-10 17:57;24.63;51.03;;
2022-08-10 18:07;24.64;51.8;;
2022-08-10 18:17;24.64;50.52;;
2022-08-10 18:27;24.56;51.54;;
2022-08-10 18:37;24.5;52.81;;
2022-08-10 18:47;24.34;55.36;;
2022-08-10 18:57;24.11;52.3;;
2022-08-10 19:07;23.86;53.58;;
2022-08-10 19:17;23.66;54.59;;
2022-08-10 19:27;23.46;54.85;;
2022-08-10 19:37;23.26;54.34;;
2022-08-10 19:47;23.03;55.1;;
2022-08-10 19:57;22.83;53.07;;
2022-08-10 20:07;22.64;54.59;;
2022-08-10 20:17;22.46;54.34;;
2022-08-10 20:27;22.28;55.61;;
2022-08-10 20:37;22.08;55.87;;
2022-08-10 20:47;21.8;58.15;;
2022-08-10 20:57;21.44;58.94;;
2022-08-10 21:07;21.15;58.67;;
2022-08-10 21:17;20.96;60;;
2022-08-10 21:27;20.75;60.79;;
2022-08-10 21:37;20.56;61.32;;
2022-08-10 21:47;20.39;61.86;;
2022-08-10 21:57;20.17;62.12;;
2022-08-10 22:07;20.05;62.39;;
2022-08-10 22:17;19.85;63.71;;
2022-08-10 22:27;19.72;64.24;;
2022-08-10 22:37;19.63;64.77;;
2022-08-10 22:47;19.59;64.77;;
2022-08-10 22:57;19.6;65.04;;
2022-08-10 23:07;19.59;65.57;;
2022-08-10 23:17;19.45;66.89;;
2022-08-10 23:27;19.24;66.89;;
2022-08-10 23:37;19.09;67.42;;
2022-08-10 23:47;18.94;69.02;;
2022-08-10 23:57;18.7;70.08;;
2022-08-11 00:07;18.44;71.67;;
2022-08-11 00:17;18.28;73.03;;
2022-08-11 00:27;18.13;74.14;;
2022-08-11 00:37;18.06;74.97;;
2022-08-11 00:47;17.97;76.35;;
2022-08-11 00:57;17.9;76.62;;
2022-08-11 01:07;17.75;77.45;;
2022-08-11 01:17;17.62;78;;
2022-08-11 01:27;17.57;77.73;;
2022-08-11 01:37;17.55;78.55;;
2022-08-11 01:47;17.51;78.55;;
2022-08-11 01:57;17.56;78.28;;
2022-08-11 02:07;17.58;78.83;;
2022-08-11 02:17;17.48;79.38;;
2022-08-11 02:27;17.39;79.93;;
2022-08-11 02:37;17.34;80.49;;
2022-08-11 02:47;17.3;81.04;;
2022-08-11 02:57;17.24;81.32;;
2022-08-11 03:07;17.07;82.7;;
2022-08-11 03:17;16.97;83.25;;
2022-08-11 03:27;16.94;83.8;;
2022-08-11 03:37;16.9;84.63;;
2022-08-11 03:47;16.86;84.9;;
2022-08-11 03:57;16.79;85.73;;
2022-08-11 04:07;16.7;86.58;;
2022-08-11 04:17;16.61;87.15;;
2022-08-11 04:27;16.57;87.44;;
2022-08-11 04:37;16.54;87.15;;
2022-08-11 04:47;16.47;87.44;;
2022-08-11 04:57;16.37;88.01;;
2022-08-11 05:07;16.32;88.3;;
2022-08-11 05:17;16.21;89.16;;
2022-08-11 05:27;16.16;89.44;;
2022-08-11 05:37;16.14;89.73;;
2022-08-11 05:47;16.08;90.02;;
2022-08-11 05:57;16.05;90.02;;
2022-08-11 06:07;16.08;90.02;;
2022-08-11 06:17;16.07;90.31;;
2022-08-11 06:27;16.12;90.59;;
2022-08-11 06:37;16.21;90.31;;
2022-08-11 06:47;16.36;90.02;;
2022-08-11 06:57;16.58;88.87;;
2022-08-11 07:07;16.83;88.58;;
2022-08-11 07:17;17.11;87.72;;
2022-08-11 07:27;17.43;86.29;;
2022-08-11 07:37;17.81;84.63;;
2022-08-11 07:47;18.12;83.25;;
2022-08-11 07:57;18.52;81.87;;
2022-08-11 08:07;18.74;81.04;;
2022-08-11 08:17;18.91;80.49;;
2022-08-11 08:27;19.19;80.49;;
2022-08-11 08:37;19.35;78.55;;
2022-08-11 08:47;19.5;78.28;;
2022-08-11 08:57;19.81;77.73;;
2022-08-11 09:07;20.17;75.24;;
2022-08-11 09:17;20.5;73.31;;
2022-08-11 09:27;20.73;73.59;;
2022-08-11 09:37;21.03;72.21;;
2022-08-11 09:47;21.54;69.55;;
2022-08-11 09:57;21.86;67.42;;
2022-08-11 10:07;22.19;67.96;;
2022-08-11 10:17;22.66;64.77;;
2022-08-11 10:27;22.86;61.59;;
2022-08-11 10:37;23.13;63.71;;
2022-08-11 10:47;23.56;59.2;;
2022-08-11 10:57;23.88;57.14;;
2022-08-11 11:07;24.44;55.87;;
2022-08-11 11:17;24.91;54.85;;
2022-08-11 11:27;24.76;57.9;;
2022-08-11 11:37;24.94;56.88;;
2022-08-11 11:47;25.19;53.07;;
2022-08-11 11:57;25.19;53.83;;
2022-08-11 12:07;25.3;53.83;;
2022-08-11 12:17;25.79;50.01;;
2022-08-11 12:27;26.05;49;;
2022-08-11 12:37;26.26;49;;
2022-08-11 12:47;26.44;49.51;;
2022-08-11 12:57;26.69;48.23;;
2022-08-11 13:07;26.94;50.01;;
2022-08-11 13:17;26.97;46.71;;
2022-08-11 13:27;26.97;49;;
2022-08-11 13:37;26.99;47.73;;
2022-08-11 13:47;27.14;48.49;;
2022-08-11 13:57;27.38;47.98;;
2022-08-11 14:07;27.59;47.73;;
2022-08-11 14:17;27.93;43.73;;
2022-08-11 14:27;28.12;43.73;;
2022-08-11 14:37;28.17;43.73;;
2022-08-11 14:47;28.26;43.24;;
2022-08-11 14:57;28.32;42.51;;
2022-08-11 15:07;28.45;41.78;;
2022-08-11 15:17;28.6;42.76;;
2022-08-11 15:27;28.36;40.56;;
2022-08-11 15:37;28.1;41.78;;
2022-08-11 15:47;28.15;41.54;;
2022-08-11 15:57;27.95;40.56;;
2022-08-11 16:07;27.84;40.56;;
2022-08-11 16:17;27.86;40.81;;
2022-08-11 16:27;27.97;40.32;;
2022-08-11 16:37;28.04;43;;
2022-08-11 16:47;27.79;41.3;;
2022-08-11 16:57;27.68;40.08;;
2022-08-11 17:07;27.7;42.27;;
2022-08-11 17:17;27.59;41.78;;
2022-08-11 17:27;27.46;41.05;;
2022-08-11 17:37;27.4;42.27;;
2022-08-11 17:47;27.24;42.76;;
2022-08-11 17:57;27.04;43;;
2022-08-11 18:07;26.88;42.51;;
2022-08-11 18:17;26.84;43.49;;
2022-08-11 18:27;26.71;43.24;;
2022-08-11 18:37;26.57;44.46;;
